DateTime,星敏2头部1四元数qsi0,星敏2头部1四元数qsi1,星敏2头部1四元数qsi2,星敏2头部1四元数qsi3,星敏2头部2四元数qsi0,星敏2头部2四元数qsi1,星敏2头部2四元数qsi2,星敏2头部2四元数qsi3,滚动角,滚动角速度,偏航角,偏航角速度,俯仰角,俯仰角速度
2021-06-26 14:48:04,0.97343,-0.12232,0.18089,-0.06889,0.94433,-0.14493,-0.29531,-0.00589,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:48:12,0.97343,-0.12233,0.18089,-0.06893,0.94433,-0.14493,-0.2953,-0.00589,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:48:20,0.97343,-0.12232,0.18089,-0.06889,0.94433,-0.14493,-0.29531,-0.0059,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:48:28,0.97343,-0.12233,0.18089,-0.0689,0.94433,-0.14493,-0.29531,-0.00589,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:48:36,0.97343,-0.12233,0.18089,-0.06891,0.94433,-0.14493,-0.2953,-0.00588,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:48:44,0.97343,-0.12232,0.18089,-0.06889,0.94433,-0.14493,-0.29531,-0.0059,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:48:52,0.97343,-0.12233,0.18089,-0.06891,0.94433,-0.14493,-0.2953,-0.00588,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:49:00,0.97343,-0.12233,0.18088,-0.06891,0.94433,-0.14493,-0.29531,-0.0059,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:49:08,0.97343,-0.12233,0.18088,-0.06891,0.94433,-0.14493,-0.29531,-0.0059,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:49:16,0.97343,-0.12233,0.18089,-0.06891,0.94433,-0.14493,-0.29531,-0.00588,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:49:24,0.97343,-0.12233,0.18089,-0.06889,0.94433,-0.14493,-0.29531,-0.00588,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:49:32,0.97343,-0.12233,0.18088,-0.06891,0.94433,-0.14494,-0.29531,-0.00586,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:49:40,0.97343,-0.12233,0.18089,-0.06889,0.94433,-0.14493,-0.29531,-0.00589,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:49:48,0.97343,-0.12233,0.18088,-0.06889,0.94433,-0.14493,-0.29531,-0.00589,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:49:56,0.97343,-0.12232,0.18089,-0.06888,0.94433,-0.14493,-0.29531,-0.00588,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:50:04,0.97343,-0.12233,0.18089,-0.0689,0.94433,-0.14493,-0.29531,-0.00587,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:50:12,0.97343,-0.12233,0.18088,-0.06892,0.94433,-0.14493,-0.29531,-0.00586,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:50:20,0.97343,-0.12233,0.18088,-0.0689,0.94433,-0.14493,-0.29531,-0.00587,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:50:28,0.97343,-0.12233,0.18088,-0.06889,0.94433,-0.14493,-0.29531,-0.00588,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:50:36,0.97343,-0.12233,0.18088,-0.06889,0.94433,-0.14493,-0.29531,-0.00589,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:50:44,0.97343,-0.12233,0.18088,-0.0689,0.94433,-0.14493,-0.29531,-0.00587,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:50:52,0.97343,-0.12233,0.18088,-0.0689,0.94433,-0.14493,-0.29531,-0.00589,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:54:55,0.97344,-0.12233,0.18087,-0.06886,0.94433,-0.14492,-0.29532,-0.00587,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:54:57,0.97343,-0.12233,0.18087,-0.06888,0.94432,-0.14493,-0.29532,-0.00586,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:54:59,0.97344,-0.12233,0.18087,-0.06887,0.94432,-0.14493,-0.29532,-0.00587,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:55:01,0.97344,-0.12233,0.18087,-0.06886,0.94432,-0.14493,-0.29532,-0.00586,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:55:03,0.97344,-0.12233,0.18087,-0.06886,0.94432,-0.14493,-0.29532,-0.00585,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:55:05,0.97344,-0.12233,0.18087,-0.06888,0.94432,-0.14493,-0.29532,-0.00586,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:55:07,0.97344,-0.12233,0.18087,-0.06887,0.94432,-0.14492,-0.29532,-0.00588,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:55:09,0.97344,-0.12233,0.18087,-0.06888,0.94433,-0.14493,-0.29532,-0.00587,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:55:11,0.97344,-0.12233,0.18087,-0.06886,0.94432,-0.14492,-0.29532,-0.00587,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:55:13,0.97344,-0.12233,0.18087,-0.06887,0.94432,-0.14493,-0.29532,-0.00587,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:55:15,0.97344,-0.12233,0.18087,-0.06885,0.94432,-0.14493,-0.29532,-0.00586,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:55:17,0.97344,-0.12233,0.18087,-0.06887,0.94432,-0.14493,-0.29532,-0.00586,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:55:19,0.97343,-0.12234,0.18087,-0.06888,0.94432,-0.14493,-0.29532,-0.00585,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 14:55:23,0.97344,-0.12234,0.18087,-0.06888,0.94432,-0.14493,-0.29532,-0.00585,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:30:43,0.97351,-0.12241,0.18059,-0.06841,0.94427,-0.14477,-0.29559,-0.00537,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:30:45,0.97351,-0.12241,0.18059,-0.0684,0.94427,-0.14476,-0.29559,-0.00541,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:30:47,0.97351,-0.12241,0.18059,-0.06841,0.94427,-0.14477,-0.29559,-0.0054,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:30:49,0.97351,-0.12241,0.18059,-0.0684,0.94427,-0.14476,-0.29559,-0.00541,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:30:51,0.97351,-0.12241,0.18059,-0.06841,0.94427,-0.14477,-0.29559,-0.0054,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:30:53,0.97351,-0.1224,0.1806,-0.06838,0.94427,-0.14476,-0.2956,-0.00542,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:30:55,0.97351,-0.12241,0.18059,-0.0684,0.94427,-0.14477,-0.29559,-0.00538,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:30:57,0.97351,-0.12241,0.18059,-0.06839,0.94427,-0.14476,-0.29559,-0.0054,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:30:59,0.97351,-0.12241,0.18059,-0.0684,0.94427,-0.14477,-0.29559,-0.00539,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:31:01,0.97351,-0.12241,0.18059,-0.06842,0.94427,-0.14477,-0.29559,-0.0054,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:31:03,0.97351,-0.12241,0.18059,-0.06839,0.94427,-0.14477,-0.29559,-0.0054,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:31:05,0.97351,-0.12241,0.18059,-0.06841,0.94427,-0.14476,-0.2956,-0.00541,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:31:07,0.97351,-0.12241,0.18059,-0.0684,0.94427,-0.14477,-0.29559,-0.00539,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:31:09,0.97351,-0.12241,0.18059,-0.0684,0.94427,-0.14476,-0.2956,-0.00542,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:31:11,0.97351,-0.12241,0.18059,-0.06842,0.94427,-0.14477,-0.29559,-0.00539,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:31:13,0.97351,-0.12242,0.18059,-0.06842,0.94427,-0.14477,-0.2956,-0.0054,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:22,0.97352,-0.12242,0.18057,-0.06836,0.94426,-0.14475,-0.29562,-0.00538,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:24,0.97352,-0.12242,0.18056,-0.06837,0.94426,-0.14476,-0.29562,-0.00537,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:26,0.97352,-0.12242,0.18057,-0.06836,0.94426,-0.14475,-0.29562,-0.00538,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:28,0.97352,-0.12242,0.18057,-0.06837,0.94426,-0.14475,-0.29563,-0.0054,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:30,0.97352,-0.12241,0.18057,-0.06835,0.94426,-0.14475,-0.29562,-0.00538,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:32,0.97352,-0.12241,0.18057,-0.06834,0.94426,-0.14476,-0.29562,-0.00537,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:34,0.97352,-0.12242,0.18056,-0.06836,0.94426,-0.14476,-0.29562,-0.00537,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:36,0.97352,-0.12241,0.18057,-0.06835,0.94426,-0.14476,-0.29562,-0.00536,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:38,0.97352,-0.12242,0.18056,-0.06837,0.94426,-0.14476,-0.29562,-0.00537,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:40,0.97352,-0.12241,0.18056,-0.06835,0.94426,-0.14476,-0.29562,-0.00537,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:42,0.97352,-0.12242,0.18056,-0.06836,0.94426,-0.14476,-0.29562,-0.00537,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:44,0.97352,-0.12242,0.18057,-0.06835,0.94426,-0.14475,-0.29563,-0.00539,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:46,0.97352,-0.12241,0.18057,-0.06835,0.94426,-0.14475,-0.29562,-0.00538,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:48,0.97352,-0.12242,0.18057,-0.06835,0.94426,-0.14475,-0.29562,-0.00539,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:50,0.97352,-0.12241,0.18057,-0.06833,0.94426,-0.14475,-0.29562,-0.00538,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:52,0.97352,-0.12242,0.18056,-0.06836,0.94426,-0.14475,-0.29562,-0.00537,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:54,0.97352,-0.12242,0.18056,-0.06835,0.94426,-0.14475,-0.29562,-0.00538,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:56,0.97352,-0.12242,0.18056,-0.06835,0.94426,-0.14475,-0.29562,-0.00538,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:40:58,0.97352,-0.12242,0.18057,-0.06835,0.94426,-0.14476,-0.29562,-0.00537,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:41:00,0.97352,-0.12241,0.18056,-0.06835,0.94426,-0.14475,-0.29563,-0.00539,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:41:02,0.97352,-0.12242,0.18056,-0.06836,0.94426,-0.14476,-0.29562,-0.00536,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:41:04,0.97352,-0.12242,0.18056,-0.06835,0.94426,-0.14475,-0.29563,-0.00538,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:41:06,0.97352,-0.12242,0.18056,-0.06835,0.94426,-0.14475,-0.29563,-0.00539,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:41:08,0.97352,-0.12242,0.18056,-0.06835,0.94426,-0.14475,-0.29563,-0.00539,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:41:10,0.97352,-0.12242,0.18056,-0.06835,0.94426,-0.14475,-0.29563,-0.00539,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:41:12,0.97352,-0.12242,0.18056,-0.06836,0.94426,-0.14475,-0.29563,-0.00539,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:41:14,0.97352,-0.12242,0.18056,-0.06835,0.94426,-0.14475,-0.29563,-0.0054,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:41:16,0.97352,-0.12242,0.18056,-0.06835,0.94426,-0.14476,-0.29563,-0.00536,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:41:18,0.97352,-0.12241,0.18056,-0.06833,0.94426,-0.14475,-0.29563,-0.00539,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-26 16:41:20,0.97352,-0.12242,0.18056,-0.06836,0.94426,-0.14476,-0.29563,-0.00536,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:03,0.64547,-0.46878,0.46779,0.38052,0.78851,-0.24055,0.1087,0.55549,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:05,0.63898,-0.47143,0.46974,0.38575,0.78368,-0.24041,0.11345,0.56141,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:07,0.63504,-0.47284,0.47083,0.38919,0.78067,-0.24003,0.11625,0.56517,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:09,0.63265,-0.47352,0.47141,0.39155,0.77883,-0.23952,0.11788,0.56759,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:11,0.63118,-0.47374,0.47171,0.39329,0.77767,-0.23892,0.1188,0.56923,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:13,0.63027,-0.47377,0.47183,0.39457,0.77695,-0.23833,0.11933,0.57036,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:15,0.62968,-0.47384,0.47188,0.39535,0.77645,-0.238,0.11967,0.57111,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:17,0.62928,-0.47374,0.47191,0.39608,0.77611,-0.2376,0.11986,0.57169,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:19,0.62899,-0.47354,0.47186,0.39683,0.77584,-0.23706,0.11994,0.57226,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:21,0.62878,-0.47325,0.47178,0.39761,0.77561,-0.23644,0.11997,0.57283,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:23,0.62847,-0.4732,0.47146,0.39852,0.7752,-0.23597,0.11982,0.57361,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:25,0.62579,-0.47872,0.46729,0.40107,0.77086,-0.23959,0.1174,0.57843,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:27,0.61976,-0.49148,0.45797,0.40573,0.76106,-0.24866,0.11194,0.58858,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:29,0.61331,-0.50442,0.44839,0.41031,0.74369,-0.26459,0.10228,0.60536,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:31,0.61331,-0.50442,0.44839,0.41031,0.72448,-0.28125,0.09143,0.62263,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:33,0.61331,-0.50442,0.44839,0.41031,0.71013,-0.29287,0.0832,0.63484,-0.0009,0.0002,0.0005,5e-05,0.0,-0.0002
2021-06-27 06:26:35,0.61331,-0.50442,0.44839,0.41031,0.70066,-0.2998,0.07776,0.64276,14.7477,-3.0079,0.0787,0.43485,-0.0804,-0.0108
2021-06-27 06:26:37,0.58031,-0.56563,0.39667,0.43124,0.69602,-0.30277,0.07501,0.64673,15.3894,-3.1269,0.0638,0.24465,-0.0455,-0.00565
2021-06-27 06:26:39,0.58031,-0.56563,0.39667,0.43124,0.69331,-0.30407,0.07339,0.64921,15.7522,-3.1941,0.0554,0.13875,-0.0255,-0.0038
2021-06-27 06:26:41,0.58031,-0.56563,0.39667,0.43124,0.69176,-0.30448,0.07235,0.65078,15.9579,-3.2315,0.051,0.07865,-0.01385,-0.00145
2021-06-27 06:26:43,0.58031,-0.56563,0.39667,0.43124,0.69082,-0.30436,0.07168,0.65191,16.0735,-3.2534,0.051,0.04435,-0.00725,-0.00095
2021-06-27 06:26:45,0.57621,-0.57079,0.3894,0.43652,0.69022,-0.30394,0.07122,0.6528,16.1389,-3.2627,0.0496,0.0251,-0.0035,-0.0008
2021-06-27 06:26:47,0.57621,-0.57079,0.3894,0.43652,0.68991,-0.30336,0.07083,0.65344,16.1761,-3.2671,0.0487,0.014,-0.0013,-0.00035
2021-06-27 06:26:49,0.57621,-0.57079,0.3894,0.43652,0.68961,-0.30266,0.07055,0.65411,16.1966,-3.2683,0.0487,0.00785,-0.00025,-0.00055
2021-06-27 06:26:51,0.57621,-0.57079,0.3894,0.43652,0.68942,-0.30193,0.07028,0.65468,16.208,-3.2682,0.048,0.00445,0.0003,-0.0002
2021-06-27 06:26:53,0.57621,-0.57079,0.3894,0.43652,0.68926,-0.30115,0.07005,0.65522,16.2139,-3.2666,0.0475,0.0024,0.00055,-0.0003
2021-06-27 06:26:55,0.57584,-0.56945,0.38781,0.44017,0.68911,-0.30037,0.06982,0.65577,16.2178,-3.2653,0.0476,0.00145,0.0009,-5e-05
2021-06-27 06:26:57,0.57584,-0.56945,0.38781,0.44017,0.68899,-0.29957,0.0696,0.65629,16.2195,-3.2629,0.0481,0.0008,0.0011,0.0
2021-06-27 06:26:59,0.57584,-0.56945,0.38781,0.44017,0.6889,-0.29878,0.06935,0.65676,16.2203,-3.2601,0.0478,0.00045,0.0011,-5e-05
2021-06-27 06:27:01,0.57584,-0.56945,0.38781,0.44017,0.68875,-0.29796,0.06916,0.65731,16.2212,-3.2582,0.0481,0.0003,0.0012,-0.0001
2021-06-27 06:29:23,0.57438,-0.53421,0.36926,0.49835,0.67907,-0.23976,0.05337,0.69176,16.2404,-3.0484,0.0482,0.0003,0.0016,-0.0001
2021-06-27 06:29:25,0.57421,-0.53204,0.36811,0.50171,0.67894,-0.23893,0.05314,0.69219,16.2401,-3.045,0.0476,0.00015,0.00165,-5e-05
2021-06-27 06:29:27,0.57421,-0.53204,0.36811,0.50171,0.67877,-0.2381,0.05291,0.69266,16.2403,-3.0417,0.048,0.00025,0.00165,-0.0002
2021-06-27 06:29:29,0.57421,-0.53204,0.36811,0.50171,0.67861,-0.23726,0.05268,0.69312,16.2408,-3.0385,0.0477,0.00015,0.00175,-0.0001
2021-06-27 06:29:31,0.57421,-0.53204,0.36811,0.50171,0.67845,-0.23643,0.05246,0.69358,16.2414,-3.0349,0.0479,0.00015,0.00175,-0.0002
2021-06-27 06:29:33,0.57405,-0.52985,0.36695,0.50504,0.6783,-0.2356,0.05223,0.69402,16.2416,-3.0309,0.0478,0.00015,0.00165,-0.0002
2021-06-27 06:29:35,0.57405,-0.52985,0.36695,0.50504,0.67814,-0.23477,0.052,0.69448,16.2417,-3.0278,0.0477,0.0001,0.0018,-0.0001
2021-06-27 06:29:37,0.57405,-0.52985,0.36695,0.50504,0.67798,-0.23394,0.05177,0.69493,16.2419,-3.0238,0.0472,0.0003,0.00175,-0.0001
2021-06-27 06:29:39,0.57405,-0.52985,0.36695,0.50504,0.6778,-0.2331,0.05155,0.69541,16.2424,-3.0206,0.0481,0.00025,0.0016,-5e-05
2021-06-27 06:29:41,0.57405,-0.52985,0.36695,0.50504,0.67762,-0.23227,0.05133,0.69588,16.2431,-3.017,0.0479,0.00025,0.00175,5e-05
2021-06-27 06:29:43,0.57388,-0.52766,0.36579,0.50837,0.67749,-0.23144,0.05109,0.6963,16.2431,-3.0141,0.048,0.0002,0.00175,-0.0001
2021-06-27 06:29:45,0.57388,-0.52766,0.36579,0.50837,0.67731,-0.2306,0.05086,0.69677,16.2432,-3.0102,0.0478,0.0002,0.00165,-0.00015
2021-06-27 06:29:47,0.57388,-0.52766,0.36579,0.50837,0.67716,-0.22976,0.05063,0.69721,16.2435,-3.0061,0.0474,0.0002,0.00175,-0.0002
2021-06-27 06:29:49,0.57388,-0.52766,0.36579,0.50837,0.67701,-0.22893,0.0504,0.69764,16.2439,-3.003,0.0476,0.00025,0.0018,-0.0001
2021-06-27 06:29:51,0.5737,-0.52545,0.36461,0.51168,0.67681,-0.22809,0.05018,0.69813,16.2444,-2.999,0.0478,0.0002,0.00175,-0.0002
2021-06-27 06:29:53,0.5737,-0.52545,0.36461,0.51168,0.67666,-0.22726,0.04995,0.69857,16.2447,-2.9953,0.0472,0.0002,0.00175,-0.0002
2021-06-27 06:29:55,0.5737,-0.52545,0.36461,0.51168,0.67649,-0.22642,0.04972,0.69902,16.2447,-2.992,0.0472,0.0003,0.0018,-0.0001
2021-06-27 06:29:57,0.5737,-0.52545,0.36461,0.51168,0.67632,-0.22559,0.04949,0.69947,16.2451,-2.9884,0.0469,0.0002,0.0018,-0.0001
2021-06-27 06:29:59,0.57351,-0.52324,0.36343,0.515,0.67616,-0.22475,0.04926,0.69991,16.2452,-2.985,0.0479,0.0002,0.00175,-0.0002
2021-06-27 06:30:01,0.57351,-0.52324,0.36343,0.515,0.67601,-0.22391,0.04903,0.70034,16.2454,-2.9809,0.0474,0.00015,0.0018,-0.0001
2021-06-27 06:30:03,0.57351,-0.52324,0.36343,0.515,0.67582,-0.22308,0.0488,0.7008,16.2457,-2.9776,0.0477,0.00015,0.0018,-0.0001
2021-06-27 06:30:05,0.57351,-0.52324,0.36343,0.515,0.67565,-0.22224,0.04858,0.70125,16.2465,-2.9738,0.0473,0.0002,0.00175,-0.00025
2021-06-27 06:30:07,0.5733,-0.52102,0.36225,0.51831,0.67549,-0.2214,0.04835,0.70168,16.2469,-2.9696,0.0471,0.00015,0.00175,-0.00015
2021-06-27 06:30:09,0.5733,-0.52102,0.36225,0.51831,0.67532,-0.22056,0.04812,0.70213,16.2469,-2.9664,0.0475,0.00025,0.0018,-0.0002
2021-06-27 06:30:11,0.5733,-0.52102,0.36225,0.51831,0.67515,-0.21972,0.04789,0.70257,16.2472,-2.9623,0.0472,0.00025,0.00185,-0.0002
2021-06-27 06:30:13,0.5733,-0.52102,0.36225,0.51831,0.67496,-0.21888,0.04766,0.70303,16.2475,-2.959,0.0477,0.00015,0.0018,-0.00015
2021-06-27 06:30:15,0.5731,-0.51878,0.36106,0.5216,0.67481,-0.21805,0.04742,0.70345,16.248,-2.9552,0.0473,0.00015,0.0018,-0.00015
2021-06-27 06:30:17,0.5731,-0.51878,0.36106,0.5216,0.67462,-0.2172,0.0472,0.70391,16.2485,-2.9514,0.0471,0.00025,0.00185,-0.0002
2021-06-27 06:30:19,0.5731,-0.51878,0.36106,0.5216,0.67444,-0.21636,0.04697,0.70436,16.2486,-2.9482,0.0476,0.0002,0.0011,-0.0001
2021-06-27 06:30:21,0.5731,-0.51878,0.36106,0.5216,0.67427,-0.21552,0.04673,0.70479,16.2485,-2.9475,0.047,0.0002,-0.0003,-0.0001
2021-06-27 06:32:43,0.56649,-0.48031,0.34117,0.57619,0.65935,-0.15624,0.0323,0.73471,16.2483,-2.9495,0.0475,0.0001,-5e-05,-0.00015
2021-06-27 06:32:45,0.56649,-0.48031,0.34117,0.57619,0.65912,-0.1554,0.0321,0.73511,16.2484,-2.9493,0.0473,5e-05,-5e-05,-0.00025
2021-06-27 06:32:47,0.56601,-0.47797,0.33995,0.57932,0.65889,-0.15456,0.03189,0.7355,16.2483,-2.9494,0.047,-5e-05,-0.0001,-0.00015
2021-06-27 06:32:49,0.56601,-0.47797,0.33995,0.57932,0.65867,-0.15372,0.03168,0.73588,16.2486,-2.9494,0.047,0.0001,-5e-05,-0.0001
2021-06-27 06:32:51,0.56601,-0.47797,0.33995,0.57932,0.65841,-0.15287,0.03148,0.7363,16.2479,-2.9499,0.0479,0.0001,-5e-05,-0.00025
2021-06-27 06:32:53,0.56601,-0.47797,0.33995,0.57932,0.65818,-0.15203,0.03128,0.73669,16.2484,-2.9495,0.0476,5e-05,-5e-05,-0.00015
2021-06-27 06:32:55,0.56552,-0.47563,0.33873,0.58243,0.65795,-0.15119,0.03107,0.73708,16.2482,-2.9491,0.0471,-5e-05,-5e-05,-0.0002
2021-06-27 06:32:57,0.56552,-0.47563,0.33873,0.58243,0.65771,-0.15035,0.03087,0.73747,16.2485,-2.9495,0.0468,5e-05,5e-05,-0.0001
2021-06-27 06:32:59,0.56552,-0.47563,0.33873,0.58243,0.65748,-0.14951,0.03066,0.73786,16.2484,-2.9493,0.0472,-5e-05,-5e-05,-0.00025
2021-06-27 06:33:01,0.56552,-0.47563,0.33873,0.58243,0.65726,-0.14866,0.03045,0.73823,16.2483,-2.9497,0.0473,5e-05,-0.0001,-0.00015
2021-06-27 06:33:03,0.56503,-0.47328,0.33749,0.58554,0.65702,-0.14782,0.03024,0.73862,16.2487,-2.9496,0.0475,-5e-05,-0.0001,-0.0001
2021-06-27 06:33:05,0.56503,-0.47328,0.33749,0.58554,0.65674,-0.14698,0.03005,0.73904,16.2484,-2.9495,0.0472,-5e-05,-5e-05,-0.00025
2021-06-27 06:33:07,0.56503,-0.47328,0.33749,0.58554,0.65651,-0.14613,0.02984,0.73943,16.2485,-2.9495,0.0473,5e-05,-0.0001,-5e-05
2021-06-27 06:33:09,0.56503,-0.47328,0.33749,0.58554,0.65627,-0.14529,0.02963,0.73981,16.2483,-2.9497,0.0477,5e-05,-0.0001,-0.0001
2021-06-27 06:33:11,0.56503,-0.47328,0.33749,0.58554,0.65604,-0.14445,0.02942,0.74019,16.2482,-2.9492,0.0469,5e-05,-5e-05,-0.00015
