DateTime,锂电池A单体1电压,锂电池A单体2电压,锂电池A单体3电压,锂电池A单体4电压,锂电池A单体5电压,锂电池A单体6电压,锂电池A单体7电压,锂电池B单体1电压,锂电池B单体2电压,锂电池B单体3电压,锂电池B单体4电压,锂电池B单体5电压,锂电池B单体6电压,锂电池B单体7电压,太阳电池阵1电流遥测,太阳电池阵2电流遥测,太阳电池阵3电流遥测,太阳电池阵4电流遥测,太阳电池阵5电流遥测,太阳电池阵6电流遥测,太阳电池阵7电流遥测,太阳电池阵8电流遥测,太阳电池阵1电压,太阳电池阵2电压,太阳电池阵3电压,太阳电池阵4电压,太阳电池阵13电压,太阳电池阵14电压,太阳电池阵15电压,太阳电池阵16电压,母线电压遥测,母线电流遥测,太阳电池阵5电压,太阳电池阵6电压,B组蓄电池电压遥测,太阳电池阵12电压,太阳电池阵11电压,太阳电池阵7电压,太阳电池阵8电压,太阳电池阵9电压,太阳电池阵10电压
2021-06-25 13:44:49,32.99132,32.99832,32.74476,32.74476,32.87165,32.87365,32.96672,32.78853,32.94479,33.05092,32.59581,32.91698,32.6705,32.90181,7.32593,7.8083,7.66993,7.5617,7.68351,7.6951,7.78206,7.56897,30.9798,31.0406,30.80352,30.29938,14.83427,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:44:51,32.99132,32.99832,32.72489,32.72489,32.85171,32.85371,32.96672,32.78853,32.9248,33.03087,32.57601,32.89703,32.65075,32.88182,7.32593,7.8083,7.66993,7.5617,7.68351,7.6951,7.78206,7.56897,30.9798,31.0406,30.80352,30.29938,32.63421,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,13.84642,4.94116,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:44:53,32.99132,32.99832,32.72489,32.72489,32.85171,32.87365,32.94667,32.78853,32.9248,33.03087,32.57601,32.89703,32.65075,32.88182,7.32593,7.8083,7.66993,7.5617,7.68351,7.6951,7.78206,7.56897,30.9798,31.0406,30.80352,30.29938,28.90864,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.53667,1.55667
2021-06-25 13:44:55,32.99132,32.99832,32.72489,32.72489,32.85171,32.85371,32.96672,32.78853,32.94479,33.03087,32.57601,32.89703,32.6705,32.88182,7.32593,7.8083,7.66993,7.5617,7.68351,7.6951,7.78206,7.56897,30.9798,31.0406,30.80352,30.29938,17.31798,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:45:03,33.01129,33.01829,32.74476,32.74476,32.87165,32.89358,32.98677,32.82835,32.94479,33.05092,32.59581,32.91698,32.6705,32.90181,7.32593,7.8083,7.66993,7.5617,7.68351,7.6951,7.78206,7.56897,30.9798,31.0406,30.80352,30.7098,27.25283,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.96984
2021-06-25 13:45:11,32.99132,32.99832,32.72489,32.72489,32.85171,32.85371,32.96672,32.78853,32.9248,33.03087,32.57601,32.89703,32.65075,32.88182,7.32593,7.89423,7.66993,7.5617,7.68351,7.6951,7.78206,7.56897,30.9798,31.0406,30.80352,30.29938,32.63421,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,13.43599,2.4598,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:45:19,32.99132,32.99832,32.74476,32.74476,32.87165,32.89358,32.96672,32.80844,32.94479,33.05092,32.59581,32.91698,32.6705,32.90181,7.32593,7.89423,7.66993,7.5617,7.68351,7.6951,7.78206,7.65494,30.9798,31.0406,30.80352,30.29938,28.08074,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:45:27,33.01129,33.01829,32.74476,32.74476,32.87165,32.89358,32.98677,32.82835,32.94479,33.07097,32.59581,32.91698,32.6705,32.90181,7.32593,7.89423,7.66993,7.5617,7.68351,7.6951,7.78206,7.65494,30.9798,31.0406,30.80352,30.7098,14.83427,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:45:35,32.99132,32.99832,32.72489,32.72489,32.85171,32.85371,32.94667,32.78853,32.9248,33.03087,32.57601,32.89703,32.65075,32.88182,7.32593,7.89423,7.75523,7.64676,7.76893,7.78063,7.78206,7.65494,30.9798,31.0406,30.80352,30.29938,32.22026,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,9.33175,5.35472,1.16468,1.20974,1.1235,1.55667
2021-06-25 13:45:43,32.99132,33.01829,32.74476,32.74476,32.89158,32.87365,32.98677,32.80844,32.94479,33.05092,32.59581,32.91698,32.6705,32.90181,7.32593,7.89423,7.75523,7.5617,7.68351,7.6951,7.78206,7.65494,30.9798,31.0406,30.80352,30.7098,33.04816,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,28.65936,17.12981,2.4598,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:45:51,32.99132,32.99832,32.72489,32.72489,32.83178,32.85371,32.94667,32.78853,32.9248,33.03087,32.57601,32.89703,32.6705,32.88182,7.32593,7.89423,7.75523,7.5617,7.76893,7.78063,7.78206,7.65494,30.9798,31.0406,30.80352,30.29938,32.63421,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,19.59235,6.18184,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:45:59,32.99132,32.99832,32.72489,32.72489,32.85171,32.85371,32.94667,32.78853,32.9248,33.03087,32.57601,32.91698,32.65075,32.88182,7.32593,7.89423,7.75523,7.64676,7.76893,7.78063,7.78206,7.65494,30.9798,31.0406,30.80352,30.29938,33.04816,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,28.65936,20.82362,2.87336,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:46:07,32.99132,33.01829,32.74476,32.74476,32.87165,32.89358,32.98677,32.82835,32.94479,33.05092,32.59581,32.91698,32.6705,32.90181,7.32593,7.89423,7.75523,7.64676,7.76893,7.78063,7.78206,7.65494,30.9798,31.0406,30.80352,30.7098,33.04816,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,6.86921,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:46:15,32.99132,32.99832,32.72489,32.72489,32.85171,32.85371,32.94667,32.78853,32.9248,33.03087,32.57601,32.89703,32.65075,32.88182,7.32593,7.89423,7.75523,7.5617,7.76893,7.6951,7.78206,7.65494,30.9798,31.0406,30.80352,30.29938,21.87146,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:46:23,32.99132,32.99832,32.72489,32.72489,32.85171,32.87365,32.96672,32.80844,32.94479,33.03087,32.57601,32.91698,32.6705,32.90181,7.32593,7.89423,7.75523,7.64676,7.76893,7.78063,7.78206,7.65494,30.9798,31.0406,30.80352,30.29938,31.39235,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,28.65936,5.63794,2.04624,1.16468,1.20974,1.53667,1.55667
2021-06-25 13:46:31,33.01129,33.01829,32.76463,32.76463,32.89158,32.87365,32.96672,32.82835,32.94479,33.05092,32.59581,32.91698,32.6705,32.90181,7.32593,7.89423,7.75523,7.64676,7.76893,7.78063,7.86756,7.65494,30.9798,31.0406,30.80352,30.29938,33.04816,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,20.82362,2.87336,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:46:39,32.99132,32.99832,32.72489,32.72489,32.85171,32.85371,32.96672,32.78853,32.9248,33.03087,32.57601,32.91698,32.6705,32.90181,7.32593,7.89423,7.75523,7.64676,7.76893,7.78063,7.78206,7.65494,30.9798,31.0406,30.80352,30.29938,32.63421,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,3.99624,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:46:47,33.01129,33.01829,32.74476,32.74476,32.87165,32.87365,32.96672,32.80844,32.94479,33.07097,32.59581,32.91698,32.65075,32.90181,7.32593,7.89423,7.75523,7.5617,7.68351,7.6951,7.78206,7.65494,30.9798,31.0406,30.80352,30.7098,20.21565,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:46:55,32.99132,32.99832,32.72489,32.72489,32.85171,32.85371,32.94667,32.78853,32.9248,33.03087,32.57601,32.91698,32.65075,32.88182,7.32593,7.89423,7.75523,7.64676,7.76893,7.78063,7.78206,7.65494,30.9798,31.0406,30.80352,30.29938,32.63421,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,14.25684,7.83608,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:47:03,32.99132,32.99832,32.74476,32.74476,32.85171,32.87365,32.96672,32.80844,32.94479,33.03087,32.57601,32.89703,32.6705,32.90181,7.32593,7.89423,7.75523,7.64676,7.76893,7.78063,7.78206,7.65494,30.9798,31.0406,30.80352,30.7098,33.04816,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,9.33175,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:47:11,33.03127,33.01829,32.74476,32.74476,32.89158,32.89358,32.98677,32.82835,32.94479,33.07097,32.6156,32.91698,32.6705,32.90181,7.32593,7.89423,7.75523,7.64676,7.76893,7.78063,7.78206,7.65494,30.9798,31.0406,30.80352,30.7098,32.63421,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,20.00278,3.70048,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:47:19,32.99132,32.99832,32.72489,32.72489,32.85171,32.87365,32.96672,32.80844,32.94479,33.03087,32.57601,32.91698,32.6705,32.88182,7.32593,7.89423,7.75523,7.64676,7.76893,7.78063,7.78206,7.65494,30.9798,31.0406,30.80352,30.7098,33.04816,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,5.22751,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:47:27,33.01129,33.01829,32.74476,32.74476,32.87165,32.87365,32.96672,32.82835,32.94479,33.05092,32.59581,32.91698,32.6705,32.90181,7.32593,7.89423,7.75523,7.64676,7.68351,7.78063,7.78206,7.65494,30.9798,31.0406,30.80352,30.7098,21.04355,32.66918,32.70911,33.06416,5.51714,83.81588,1.15421,1.15938,29.72081,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:47:35,32.99132,32.99832,32.72489,32.72489,32.85171,32.85371,32.96672,32.80844,32.9248,33.03087,32.57601,32.89703,32.6705,32.88182,7.32593,7.89423,7.75523,7.5617,7.68351,7.78063,7.78206,7.65494,30.9798,31.0406,30.80352,30.29938,25.59702,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,28.65936,1.12327,2.04624,1.16468,1.20974,1.1235,1.1435
2021-06-25 13:47:43,32.99132,33.01829,32.74476,32.74476,32.87165,32.87365,32.96672,32.80844,32.94479,33.05092,32.59581,32.91698,32.6705,32.90181,7.32593,7.89423,7.75523,7.64676,7.68351,7.6951,7.78206,7.65494,30.9798,31.0406,30.80352,30.29938,32.22026,32.66918,32.70911,32.65021,5.51714,83.81588,1.15421,1.15938,29.72081,9.74218,5.76828,1.16468,1.20974,1.1235,1.55667
